neighbourhoodGroup,neighbourhood,latitude,longitude,propertyType,roomType,accommodates,bathrooms,bedrooms,beds,bedType,price,availability
Manhattan,Upper West Side,40.79191403,-73.96776582,Apartment,Private room,2,1,1,1,Real Bed,100,0
Manhattan,Upper West Side,40.78591767,-73.97331028,Apartment,Entire home/apt,3,1,1,2,Real Bed,100,0
Manhattan,Upper West Side,40.79926664,-73.96234571,Apartment,Private room,2,1,1,1,Real Bed,100,317
Manhattan,Upper West Side,40.78662973,-73.97844325,Apartment,Private room,2,1,1,1,Real Bed,100,13
Manhattan,Upper West Side,40.80101351,-73.96714014,Apartment,Private room,2,1,1,1,Real Bed,100,0
Manhattan,Upper West Side,40.79545654,-73.97496851,Apartment,Private room,1,1,1,1,Real Bed,100,0
Manhattan,Upper West Side,40.79279351,-73.97131253,Apartment,Private room,1,2,1,1,Real Bed,100,353
Manhattan,Upper West Side,40.80238418,-73.9650294,Apartment,Private room,2,1,1,1,Real Bed,100,1
Manhattan,Upper West Side,40.77053896,-73.98659804,Apartment,Shared room,1,1,1,1,Real Bed,100,363
Manhattan,Upper West Side,40.79879266,-73.96721248,Apartment,Private room,2,1,1,1,Real Bed,100,0
Manhattan,Upper West Side,40.80319552,-73.96495036,Apartment,Private room,2,1,1,1,Real Bed,100,0
Manhattan,Upper West Side,40.80402244,-73.9666815,Apartment,Private room,2,1,1,2,Real Bed,100,72
Manhattan,Upper West Side,40.80000435,-73.96404281,Apartment,Private room,2,1,1,1,Real Bed,100,0
Manhattan,Upper West Side,40.80076351,-73.9638915,Apartment,Shared room,2,1,1,2,Real Bed,100,0
Manhattan,Upper West Side,40.79057017,-73.9802408,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,78
Manhattan,Upper West Side,40.78898068,-73.97418094,Apartment,Private room,1,1,1,1,Real Bed,100,0
Manhattan,Upper West Side,40.80094436,-73.96648045,Apartment,Private room,2,1,1,1,Real Bed,100,164
Manhattan,Upper West Side,40.79100289,-73.9721999,Apartment,Private room,2,1,1,1,Real Bed,100,201
Manhattan,Upper West Side,40.79870349,-73.96002461,Apartment,Private room,2,1,1,1,Real Bed,100,10
Manhattan,Upper West Side,40.79401563,-73.96398433,Apartment,Entire home/apt,3,1,1,3,Real Bed,100,0
Manhattan,Upper West Side,40.79806481,-73.96166674,Apartment,Private room,2,2,1,1,Real Bed,100,0
Manhattan,Upper West Side,40.80157307,-73.9663465,Apartment,Private room,2,1,1,1,Real Bed,100,0
Manhattan,Upper West Side,40.79338846,-73.9669128,Apartment,Private room,2,1,1,1,Real Bed,100,0
Manhattan,Upper West Side,40.77991587,-73.98046468,Apartment,Private room,1,1,1,1,Real Bed,99,0
Manhattan,Upper West Side,40.79965122,-73.96078465,Apartment,Private room,2,1,1,2,Real Bed,99,365
Manhattan,Upper West Side,40.78793248,-73.976569,Apartment,Private room,2,1,1,1,Real Bed,99,0
Manhattan,Upper West Side,40.76991589,-73.98817966,Apartment,Private room,1,1,1,1,Real Bed,99,246
Manhattan,Upper West Side,40.79632239,-73.96225411,Apartment,Private room,2,1,1,1,Real Bed,99,294
Manhattan,Upper West Side,40.7965015,-73.96179491,Apartment,Private room,2,1,1,1,Real Bed,99,24
Manhattan,Upper West Side,40.79481381,-73.97184717,Apartment,Private room,2,1,1,1,Real Bed,99,177
Manhattan,Upper West Side,40.79043852,-73.97513006,Apartment,Private room,5,1,1,3,Real Bed,99,170
Manhattan,Upper West Side,40.78547164,-73.97920443,Apartment,Entire home/apt,4,1,1,2,Real Bed,99,184
Manhattan,Upper West Side,40.78100031,-73.97697497,Apartment,Entire home/apt,4,1,2,2,Real Bed,99,9
Manhattan,Upper West Side,40.77200903,-73.97993536,Apartment,Private room,4,1,1,2,Real Bed,99,280
Manhattan,Upper West Side,40.77929372,-73.98513241,Apartment,Private room,2,1,1,1,Real Bed,99,46
Manhattan,Upper West Side,40.7793809,-73.98246908,Apartment,Private room,2,1,1,1,Real Bed,99,75
Manhattan,Upper West Side,40.80257418,-73.96725049,Apartment,Private room,1,1,1,1,Real Bed,99,0
Manhattan,Upper West Side,40.79628569,-73.97172589,Apartment,Private room,2,1,1,2,Real Bed,99,0
Manhattan,Upper West Side,40.79220599,-73.97475782,Apartment,Entire home/apt,3,1,1,1,Real Bed,99,146
Manhattan,Upper West Side,40.77577294,-73.98258422,Apartment,Entire home/apt,2,1,1,1,Real Bed,99,0
Manhattan,Upper West Side,40.79520056,-73.96239549,Apartment,Private room,2,1,1,1,Real Bed,99,239
Manhattan,Upper West Side,40.80034195,-73.96637603,Apartment,Private room,1,1,1,1,Real Bed,99,365
Manhattan,Upper West Side,40.7945482,-73.97491466,Apartment,Private room,2,1,1,1,Futon,99,365
Manhattan,Upper West Side,40.78073029,-73.97668122,Apartment,Entire home/apt,4,1,1,1,Real Bed,99,0
Manhattan,Upper West Side,40.80067709,-73.96554604,Apartment,Private room,2,1,1,1,Real Bed,99,0
Manhattan,Upper West Side,40.7970868,-73.96309048,Apartment,Private room,4,1,1,2,Real Bed,99,364
Manhattan,Upper West Side,40.78050295,-73.97651598,Apartment,Private room,2,1,1,1,Real Bed,99,82
Manhattan,Upper West Side,40.7940828,-73.97101602,Apartment,Private room,2,1,1,1,Real Bed,99,89
Manhattan,Upper West Side,40.79910142,-73.96962703,Apartment,Private room,2,1,1,1,Real Bed,99,94
Manhattan,Upper West Side,40.79619517,-73.96155998,Apartment,Private room,3,1,1,1,Real Bed,99,272
Manhattan,Upper West Side,40.79550632,-73.97220634,Apartment,Private room,2,1,1,1,Real Bed,99,247
Manhattan,Upper West Side,40.79399823,-73.97631513,Apartment,Entire home/apt,2,1,1,1,Real Bed,99,0
Manhattan,Upper West Side,40.80263082,-73.96457846,Apartment,Private room,2,1,1,1,Real Bed,99,365
Manhattan,Upper West Side,40.79668957,-73.9712644,Apartment,Private room,2,1,1,1,Real Bed,99,260
Manhattan,Upper West Side,40.78604751,-73.97353948,Apartment,Entire home/apt,6,1,2,3,Real Bed,99,328
Manhattan,Upper West Side,40.80092525,-73.9648643,Apartment,Private room,2,1,1,1,Real Bed,99,55
Manhattan,Upper West Side,40.76811948,-73.98340933,Apartment,Entire home/apt,3,1,1,2,Real Bed,99,342
Manhattan,Upper West Side,40.79951286,-73.96539378,Apartment,Private room,2,2,1,1,Real Bed,99,148
Manhattan,Upper West Side,40.79003927,-73.97307553,Apartment,Private room,2,1,1,1,Real Bed,99,364
Manhattan,Upper West Side,40.77230073,-73.97994242,Apartment,Entire home/apt,4,1,1,2,Real Bed,99,92
Manhattan,Upper West Side,40.79546061,-73.96451747,Apartment,Private room,1,1,1,1,Real Bed,98,0
Manhattan,Upper West Side,40.79149969,-73.96696843,Apartment,Private room,2,1,1,1,Real Bed,98,63
Manhattan,Upper West Side,40.80101072,-73.96076279,Apartment,Private room,2,1.5,1,1,Airbed,98,0
Manhattan,Upper West Side,40.78789126,-73.9742713,Apartment,Private room,2,1,1,1,Real Bed,98,0
Manhattan,Upper West Side,40.7989025,-73.96490456,Apartment,Private room,2,1,1,1,Real Bed,98,54
Manhattan,Upper West Side,40.8009345,-73.96009844,Apartment,Private room,2,1,1,1,Real Bed,97,161
Manhattan,Upper West Side,40.79912675,-73.95932388,Apartment,Private room,2,1,1,1,Real Bed,97,359
Manhattan,Upper West Side,40.8010925,-73.96128269,Apartment,Private room,2,1.5,1,1,Airbed,96,0
Manhattan,Upper West Side,40.80156403,-73.96875428,Apartment,Private room,2,1,1,1,Real Bed,96,311
Manhattan,Upper West Side,40.77525317,-73.97852913,Apartment,Private room,2,1,1,1,Real Bed,95,0
Manhattan,Upper West Side,40.79822374,-73.9638097,Apartment,Private room,2,2,1,1,Real Bed,95,158
Manhattan,Upper West Side,40.80290513,-73.96511239,Apartment,Private room,2,1,1,1,Real Bed,95,93
Manhattan,Upper West Side,40.79149654,-73.97197179,Apartment,Private room,1,1,1,1,Real Bed,95,0
Manhattan,Upper West Side,40.78935671,-73.97107897,Condominium,Private room,2,1.5,1,1,Real Bed,95,131
Manhattan,Upper West Side,40.79891366,-73.96705329,Apartment,Private room,1,1,1,1,Real Bed,95,25
Manhattan,Upper West Side,40.80057174,-73.96678874,Apartment,Private room,1,1,1,1,Real Bed,95,0
Manhattan,Upper West Side,40.79502563,-73.96715011,Apartment,Private room,3,1,1,3,Real Bed,95,0
Manhattan,Upper West Side,40.79828258,-73.9716646,Apartment,Entire home/apt,3,1,1,1,Real Bed,95,0
Manhattan,Upper West Side,40.783225,-73.98105209,Apartment,Private room,1,1,1,1,Real Bed,95,211
Manhattan,Upper West Side,40.79355489,-73.97122408,Apartment,Private room,1,1,1,1,Real Bed,95,0
Manhattan,Upper West Side,40.79909676,-73.96520034,Apartment,Private room,2,1,1,1,Real Bed,95,155
Manhattan,Upper West Side,40.77741329,-73.97927811,Apartment,Shared room,1,1,1,1,Real Bed,95,89
Manhattan,Upper West Side,40.79854838,-73.96388792,Apartment,Private room,2,1,1,1,Real Bed,95,145
Manhattan,Upper West Side,40.79956539,-73.96468014,Apartment,Private room,2,1,1,1,Real Bed,95,147
Manhattan,Upper West Side,40.78964548,-73.96993008,Apartment,Private room,1,1,1,1,Real Bed,95,5
Manhattan,Upper West Side,40.79857634,-73.96356228,Apartment,Private room,2,2,1,1,Real Bed,95,148
Manhattan,Upper West Side,40.77566836,-73.97859905,Apartment,Private room,1,1,1,1,Real Bed,95,269
Manhattan,Upper West Side,40.78863617,-73.97452277,Apartment,Shared room,2,1,1,1,Real Bed,95,68
Manhattan,Upper West Side,40.80025955,-73.96538888,Apartment,Private room,2,1,1,1,Real Bed,95,362
Manhattan,Upper West Side,40.79999563,-73.97018471,Apartment,Entire home/apt,1,1,1,1,Real Bed,95,271
Manhattan,Upper West Side,40.79415911,-73.9704443,Apartment,Private room,2,1,1,1,Real Bed,95,22
Manhattan,Upper West Side,40.80022265,-73.96301371,Apartment,Private room,2,1,1,1,Real Bed,95,0
Manhattan,Upper West Side,40.79900085,-73.96504363,Apartment,Private room,2,2,1,1,Real Bed,95,142
Manhattan,Upper West Side,40.76822673,-73.98421561,Apartment,Private room,1,1,2,2,Real Bed,95,233
Manhattan,Upper West Side,40.80118282,-73.96578826,Apartment,Private room,2,1,1,1,Real Bed,95,0
Manhattan,Upper West Side,40.79998495,-73.96312994,Apartment,Private room,2,2,1,1,Real Bed,95,121
Manhattan,Upper West Side,40.7997383,-73.96494561,Apartment,Private room,2,2,1,1,Real Bed,95,155
Manhattan,Upper West Side,40.79946198,-73.96296116,Apartment,Private room,2,2,1,1,Real Bed,95,165
Manhattan,Upper West Side,40.79857792,-73.97300996,Apartment,Private room,1,1,1,1,Real Bed,95,89
Manhattan,Upper West Side,40.78698099,-73.97683848,Apartment,Entire home/apt,6,1,1,2,Real Bed,95,310
Manhattan,Upper West Side,40.78590474,-73.97789784,Apartment,Private room,2,1,1,1,Real Bed,95,0
Manhattan,Upper West Side,40.80272949,-73.96659654,Apartment,Private room,3,1,1,2,Real Bed,95,0
Manhattan,Upper West Side,40.80113785,-73.96377585,Apartment,Private room,1,1,1,1,Real Bed,95,90
Manhattan,Upper West Side,40.77804056,-73.97776439,Loft,Shared room,3,1,1,2,Futon,95,303
Manhattan,Upper West Side,40.7926437,-73.97294271,Apartment,Entire home/apt,3,1,2,2,Real Bed,95,0
Manhattan,Upper West Side,40.7841278,-73.97779419,Apartment,Private room,4,1,1,2,Real Bed,94,93
Manhattan,Upper West Side,40.79911119,-73.96345903,Apartment,Private room,2,2,1,1,Real Bed,94,148
Manhattan,Upper West Side,40.79701195,-73.969329,Apartment,Private room,4,1,1,2,Real Bed,93,21
Manhattan,Upper West Side,40.78111108,-73.97738622,Apartment,Private room,1,1,1,1,Real Bed,93,202
Manhattan,Upper West Side,40.77786666,-73.98185413,Apartment,Private room,2,1,1,1,Real Bed,93,27
Manhattan,Upper West Side,40.79393579,-73.96971454,Apartment,Private room,1,1,1,1,Real Bed,92,62
Manhattan,Upper West Side,40.77841435,-73.98028031,Apartment,Private room,2,1,1,1,Real Bed,92,0
Manhattan,Upper West Side,40.7929774,-73.97249158,Apartment,Private room,2,1,1,2,Real Bed,92,0
Manhattan,Upper West Side,40.77593077,-73.97698646,Apartment,Entire home/apt,2,1,1,2,Real Bed,90,273
Manhattan,Upper West Side,40.78488745,-73.97344759,Apartment,Private room,1,1,1,1,Real Bed,90,153
Manhattan,Upper West Side,40.77020488,-73.98729535,Apartment,Private room,2,1,1,1,Real Bed,90,0
Manhattan,Upper West Side,40.79275226,-73.97199042,Apartment,Private room,2,1,1,1,Real Bed,90,0
Manhattan,Upper West Side,40.79422053,-73.97565485,Apartment,Private room,1,1,1,1,Real Bed,90,0
Manhattan,Upper West Side,40.79834837,-73.972419,Apartment,Private room,2,1,1,2,Real Bed,90,341
Manhattan,Upper West Side,40.79416796,-73.97540646,Apartment,Private room,2,1.5,1,1,Real Bed,90,0
Manhattan,Upper West Side,40.79963735,-73.96317171,Apartment,Private room,1,1,1,1,Real Bed,90,2
Manhattan,Upper West Side,40.79609868,-73.96299559,Apartment,Private room,2,1,1,1,Real Bed,90,270
Manhattan,Upper West Side,40.77713802,-73.98055942,Apartment,Private room,1,1,1,1,Real Bed,90,0
Manhattan,Upper West Side,40.78865985,-73.96908399,Apartment,Private room,1,1,1,1,Real Bed,90,256
Manhattan,Upper West Side,40.80186398,-73.96962416,Apartment,Private room,1,1,1,1,Real Bed,90,308
Manhattan,Upper West Side,40.76986309,-73.98672529,Apartment,Private room,3,1,1,1,Real Bed,90,0
Manhattan,Upper West Side,40.80053395,-73.96650537,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,0
Manhattan,Upper West Side,40.79930167,-73.96641953,Apartment,Entire home/apt,3,1,1,2,Real Bed,90,134
Manhattan,Upper West Side,40.79494897,-73.97260024,Apartment,Private room,2,1,1,1,Real Bed,90,365
Manhattan,Upper West Side,40.78010629,-73.98291974,Other,Private room,1,1,1,1,Real Bed,90,291
Manhattan,Upper West Side,40.79909354,-73.96020176,Apartment,Private room,2,1,1,2,Real Bed,90,38
Manhattan,Upper West Side,40.79723376,-73.96096014,Apartment,Private room,2,1,1,1,Real Bed,90,179
Manhattan,Upper West Side,40.80125376,-73.96529147,Apartment,Private room,2,1,1,1,Real Bed,90,0
Manhattan,Upper West Side,40.79733225,-73.96103925,Apartment,Entire home/apt,4,1,2,3,Real Bed,90,0
Manhattan,Upper West Side,40.76973934,-73.9874335,Apartment,Private room,2,1,1,1,Real Bed,90,0
Manhattan,Upper West Side,40.80195499,-73.96713567,Apartment,Private room,2,1,1,2,Airbed,90,0
Manhattan,Upper West Side,40.78717351,-73.96895711,Apartment,Private room,2,1,1,1,Real Bed,90,89
Manhattan,Upper West Side,40.79915201,-73.96085533,Apartment,Private room,1,1,1,1,Real Bed,90,0
Manhattan,Upper West Side,40.77922591,-73.9796736,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,8
Manhattan,Upper West Side,40.77480832,-73.98143596,Apartment,Private room,1,1,1,1,Real Bed,90,36
Manhattan,Upper West Side,40.79316636,-73.96956348,Apartment,Private room,2,1,1,1,Real Bed,90,0
Manhattan,Upper West Side,40.78549257,-73.97672718,Apartment,Private room,2,1,1,1,Real Bed,90,0
Manhattan,Upper West Side,40.79893154,-73.96248725,Apartment,Private room,2,1,1,1,Real Bed,90,188
Manhattan,Upper West Side,40.79377729,-73.97637423,Apartment,Private room,2,1,1,1,Real Bed,90,0
Manhattan,Upper West Side,40.79458741,-73.96818054,Apartment,Private room,2,1.5,1,1,Real Bed,90,171
Manhattan,Upper West Side,40.77843688,-73.97546199,Guest suite,Private room,2,1,1,1,Real Bed,90,12
Manhattan,Upper West Side,40.79687306,-73.97151135,Bed and breakfast,Private room,1,1,1,1,Futon,90,0
Manhattan,Upper West Side,40.79689746,-73.961278,Apartment,Private room,2,1,1,1,Real Bed,89,219
Manhattan,Upper West Side,40.7939441,-73.97664783,Apartment,Private room,3,1,1,1,Real Bed,89,0
Manhattan,Upper West Side,40.78856799,-73.97510255,Apartment,Private room,2,1,1,1,Real Bed,89,0
Manhattan,Upper West Side,40.7926501,-73.97107994,Apartment,Private room,2,1,1,1,Real Bed,89,0
Manhattan,Upper West Side,40.7860169,-73.97728619,Apartment,Private room,2,1,1,1,Real Bed,89,75
Manhattan,Upper West Side,40.80049481,-73.97158934,Apartment,Private room,2,1,1,1,Real Bed,89,0
Manhattan,Upper West Side,40.80171441,-73.96622831,Apartment,Private room,2,2,1,1,Real Bed,89,6
Manhattan,Upper West Side,40.78009145,-73.9781675,Apartment,Private room,2,1,1,1,Real Bed,89,12
Manhattan,Upper West Side,40.79421084,-73.97096774,Apartment,Private room,2,1,1,1,Real Bed,89,0
Manhattan,Upper West Side,40.78615738,-73.97347632,Apartment,Private room,2,1,2,1,Real Bed,89,90
Manhattan,Upper West Side,40.79981583,-73.96410877,Apartment,Private room,2,1,1,1,Real Bed,89,0
Manhattan,Upper West Side,40.79013115,-73.97406409,Apartment,Private room,2,1,1,1,Real Bed,89,149
Manhattan,Upper West Side,40.80265665,-73.96465057,Apartment,Private room,2,1,1,1,Real Bed,88,0
Manhattan,Upper West Side,40.78882574,-73.97616148,Apartment,Private room,2,1,1,1,Futon,88,295
Manhattan,Upper West Side,40.8020827,-73.96310112,Apartment,Private room,2,1,1,1,Real Bed,88,353
Manhattan,Upper West Side,40.80270007,-73.96492092,Apartment,Private room,2,1,1,1,Real Bed,88,282
Manhattan,Upper West Side,40.79297088,-73.96599481,Apartment,Private room,2,1,1,1,Real Bed,88,89
Manhattan,Upper West Side,40.7781517,-73.97573779,Apartment,Private room,1,1,1,1,Real Bed,88,0
Manhattan,Upper West Side,40.78141925,-73.98417923,Apartment,Private room,4,1,1,2,Real Bed,87,0
Manhattan,Upper West Side,40.80168465,-73.96252886,Apartment,Private room,1,1,1,1,Real Bed,87,122
Manhattan,Upper West Side,40.80310761,-73.96648187,Apartment,Private room,2,1,1,1,Real Bed,87,348
Manhattan,Upper West Side,40.80119978,-73.96381737,Apartment,Private room,2,1,1,1,Real Bed,87,0
Manhattan,Upper West Side,40.79095691,-73.97582084,Apartment,Private room,2,1,1,1,Real Bed,86,67
Manhattan,Upper West Side,40.78141205,-73.97600528,Other,Private room,1,1,1,1,Real Bed,86,156
Manhattan,Upper West Side,40.79875156,-73.97128416,Apartment,Private room,2,1,1,1,Real Bed,85,258
Manhattan,Upper West Side,40.80055903,-73.9603513,Apartment,Private room,2,1,1,1,Real Bed,85,26
Manhattan,Upper West Side,40.79822342,-73.97059043,Apartment,Entire home/apt,2,1,1,1,Real Bed,85,8
Manhattan,Upper West Side,40.79931248,-73.97006793,Apartment,Private room,2,1,1,1,Real Bed,85,0
Manhattan,Upper West Side,40.79403101,-73.9631426,Apartment,Private room,2,1,1,1,Real Bed,85,363
Manhattan,Upper West Side,40.80022817,-73.96678308,Apartment,Private room,2,1,1,1,Real Bed,85,0
Manhattan,Upper West Side,40.77614814,-73.98054775,Apartment,Shared room,2,1.5,1,1,Real Bed,85,90
Manhattan,Upper West Side,40.78156404,-73.97796436,Bed and breakfast,Private room,1,1,1,1,Real Bed,85,234
Manhattan,Upper West Side,40.80088932,-73.96751657,Apartment,Shared room,1,1,1,1,Real Bed,85,0
Manhattan,Upper West Side,40.8019341,-73.96702673,Apartment,Private room,2,1,1,2,Real Bed,85,196
Manhattan,Upper West Side,40.78378166,-73.97844562,Apartment,Private room,2,1,1,1,Real Bed,85,0
Manhattan,Upper West Side,40.77692423,-73.97977073,Apartment,Private room,2,1,1,1,Real Bed,85,118
Manhattan,Upper West Side,40.79209547,-73.97031179,Apartment,Entire home/apt,2,1,2,1,Pull-out Sofa,85,0
Manhattan,Upper West Side,40.76926429,-73.98669967,Apartment,Private room,2,1,1,1,Real Bed,85,0
Manhattan,Upper West Side,40.7924011,-73.97265161,Apartment,Entire home/apt,4,1,1,1,Real Bed,85,3
Manhattan,Upper West Side,40.79918405,-73.96606579,Apartment,Private room,1,2,1,1,Real Bed,85,0
Manhattan,Upper West Side,40.77221974,-73.9892268,Apartment,Shared room,2,1,1,2,Real Bed,85,0
Manhattan,Upper West Side,40.7805368,-73.97778813,Apartment,Entire home/apt,3,1,1,1,Real Bed,85,0
Manhattan,Upper West Side,40.77857173,-73.98934637,Apartment,Private room,2,1,1,1,Real Bed,85,47
Manhattan,Upper West Side,40.79631325,-73.96151915,Apartment,Private room,2,1,1,1,Real Bed,85,213
Manhattan,Upper West Side,40.78765669,-73.97413599,Apartment,Private room,2,1,1,1,Real Bed,85,71
Manhattan,Upper West Side,40.79790954,-73.96323835,Apartment,Private room,2,1,1,1,Real Bed,85,81
Manhattan,Upper West Side,40.77493477,-73.98910555,Apartment,Private room,1,0.5,1,1,Real Bed,85,89
Manhattan,Upper West Side,40.78230156,-73.98080864,Apartment,Private room,2,1,1,1,Real Bed,84,31
Manhattan,Upper West Side,40.79156695,-73.96954274,Apartment,Private room,2,1,1,1,Real Bed,84,0
Manhattan,Upper West Side,40.79395879,-73.9705892,Apartment,Private room,2,1,1,1,Real Bed,84,298
Manhattan,Upper West Side,40.80010478,-73.9603167,Apartment,Private room,2,1,1,1,Real Bed,82,362
Manhattan,Upper West Side,40.78859587,-73.97088343,Apartment,Entire home/apt,1,1,1,1,Real Bed,82,0
Manhattan,Upper West Side,40.79788757,-73.96396826,Apartment,Entire home/apt,6,1,2,3,Real Bed,80,93
